
(1038,747)
(1038,746)
(1038,746)
(1038,744)
(1038,743)
(1038,742)
(1038,741)
(1038,740)
(1038,739)
(1038,739)
(1037,739)
(1037,738)
(1037,737)
(1036,734)
(1035,732)
(1035,731)
(1035,728)
(1034,727)
(1033,722)
(1033,721)
(1033,718)
(1032,715)
(1032,713)
(1032,712)
(1031,711)
(1031,710)
(1031,709)
(1031,708)
(1031,703)
(1031,701)
(1029,693)
(1028,689)
(1028,682)
(1027,680)
(1025,675)
(1025,673)
(1025,669)
(1025,668)
(1024,666)
(1023,665)
(1022,663)
(1021,661)
(1017,658)
(1017,657)
(1015,654)
(1015,651)
(1012,647)
(1012,646)
(1010,642)
(1010,639)
(1007,635)
(1007,634)
(1005,629)
(1005,628)
(1005,626)
(1005,625)
(1005,624)
(1005,623)
(1005,620)
(1005,618)
(1005,617)
(1005,616)
(1005,615)
(1005,615)
(1005,615)
(1006,615)
(1008,615)
(1009,615)
(1010,615)
(1010,616)
cl(1010,616)
(1010,616)
(1010,617)
(1011,617)
(1011,618)
(1012,619)
(1012,619)
cl(1012,619)
(1012,620)
(1013,620)
(1014,620)
(1014,620)
(1015,620)
(1016,619)
(1016,618)
(1018,617)
(1018,616)
(1021,615)
(1021,614)
(1022,613)
(1023,612)
(1024,611)
(1025,610)
(1026,609)
(1026,608)
(1026,606)
(1027,605)
(1028,605)
(1028,603)
(1030,602)
(1030,601)
(1031,600)
(1031,599)
(1032,598)
(1032,598)
(1032,597)
(1033,596)
(1033,593)
(1034,592)
(1035,590)
(1035,589)
(1036,587)
(1036,587)
(1037,584)
(1039,583)
(1042,579)
(1042,578)
(1044,577)
(1045,574)
(1046,572)
(1047,570)
(1048,568)
(1050,567)
(1051,566)
(1052,565)
(1053,563)
(1053,562)
(1053,561)
(1053,560)
(1054,559)
(1054,558)
(1055,555)
(1056,555)
(1056,554)
(1057,554)
(1057,553)
(1059,551)
(1059,550)
(1061,548)
(1061,546)
(1063,544)
(1063,542)
(1064,539)
(1065,538)
(1067,532)
(1069,530)
(1072,524)
(1073,521)
(1078,514)
(1079,509)
(1079,510)
(1079,516)
(1079,519)
(1079,521)
(1078,525)
(1078,526)
(1076,528)
(1075,530)
(1074,530)
(1073,531)
(1072,531)
(1071,531)
(1070,531)
(1072,531)
(1083,534)
(1087,534)
(1103,535)
(1110,537)
(1131,537)
(1140,538)
(1165,540)
(1175,540)
(1195,542)
(1201,542)
(1221,547)
(1227,547)
(1245,550)
(1256,550)
(1272,553)
(1278,553)
(1294,555)
(1301,556)
(1319,558)
(1329,558)
(1347,563)
(1355,563)
(1375,566)
(1384,568)
(1402,571)
(1412,571)
(1434,574)
(1445,576)
(1463,581)
(1473,582)
(1492,584)
(1498,585)
(1518,589)
(1523,590)
(1537,591)
(1542,594)
(1554,595)
(1557,596)
(1565,598)
(1568,599)
(1575,600)
(1577,600)
(1581,600)
(1584,601)
(1589,602)
(1590,602)
(1594,603)
(1596,603)
(1599,603)
(1600,603)
(1604,603)
(1605,605)
(1607,605)
(1609,606)
(1611,606)
(1614,607)
(1616,608)
(1618,608)
(1620,609)
(1621,610)
(1625,611)
(1626,611)
(1628,612)
(1628,613)
(1631,615)
(1633,616)
(1637,616)
(1639,617)
(1645,618)
(1647,619)
(1652,621)
(1654,622)
(1658,623)
(1660,624)
(1664,627)
(1667,628)
(1672,629)
(1674,630)
(1680,633)
(1682,633)
(1687,635)
(1690,638)
(1695,640)
(1697,641)
(1705,644)
(1708,646)
(1714,647)
(1718,649)
(1724,652)
(1729,653)
(1735,656)
(1740,656)
(1745,658)
(1748,659)
(1754,662)
(1758,663)
(1764,664)
(1766,665)
(1770,665)
(1774,666)
(1778,667)
(1780,667)
(1785,670)
(1787,670)
(1790,673)
(1792,674)
(1797,677)
(1798,677)
(1800,679)
(1801,681)
(1802,684)
(1803,685)
(1804,687)
(1806,688)
(1806,689)
(1806,689)
(1806,690)
(1806,691)
(1805,691)
(1804,691)
(1803,691)
(1802,691)
(1802,691)
(1802,690)
(1801,690)
(1800,690)
(1799,690)
(1798,690)
(1796,690)
(1796,690)
(1795,690)
(1794,690)
(1793,690)
(1792,690)
(1791,690)
(1790,690)
(1790,690)
(1788,690)
(1788,690)
(1787,690)
(1786,690)
(1786,690)
(1785,691)
(1784,691)
(1783,691)
(1783,691)
(1783,691)
(1783,692)
(1783,693)
cl(1783,693)
(1783,694)
(1783,694)
(1784,695)
(1784,695)
(1785,695)
(1785,696)
cl(1785,696)
(1785,696)
(1785,696)
(1785,695)
(1785,694)
(1785,693)
(1785,692)
(1785,690)
(1785,688)
(1785,686)
(1785,686)
(1785,683)
(1785,682)
(1784,676)
(1784,675)
(1783,665)
(1782,662)
(1780,653)
(1779,649)
(1778,640)
(1777,635)
(1772,623)
(1771,619)
(1768,607)
(1767,600)
(1763,584)
(1762,579)
(1757,563)
(1757,555)
(1754,544)
(1753,538)
(1751,525)
(1751,522)
(1749,510)
(1749,506)
(1747,491)
(1745,484)
(1743,470)
(1742,465)
(1740,453)
(1739,448)
(1738,438)
(1738,435)
(1736,425)
(1736,423)
(1736,413)
(1736,408)
(1735,397)
(1735,394)
